	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 3 74 74 45  1  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.     3.     3.     3.3    0.476  0.     0.     0.   ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=4.9;Time=101151.130;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	1.0094488e-16
quatern_c	-0.99026805
quatern_d	-0.13917309
qoffset_x	111.0
qoffset_y	-76.0587
qoffset_z	-76.60866
srow_x	[-3.0000000e+00 -6.0000002e-16  1.8192076e-16  1.1100000e+02]
srow_y	[-6.0000002e-16  2.8837850e+00 -9.0960383e-01 -7.6058701e+01]
srow_z	[  0.          0.826912    3.1721659 -76.60866  ]
intent_name	b''
magic	b'n+1'
