	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  3 128 128  70   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.   2.   2.   2.   9.4  0.   0.   0. ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=96;Time=95358.357;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	5.0020707e-17
quatern_c	0.9995854
quatern_d	0.028793955
qoffset_x	128.0
qoffset_y	-102.78299
qoffset_z	-72.639854
srow_x	[-2.00000000e+00  2.00000003e-16 -1.15127916e-17  1.28000000e+02]
srow_y	[ 2.0000000e-16  1.9966836e+00 -1.1512791e-01 -1.0278299e+02]
srow_z	[  0.           0.11512806   1.9966811  -72.639854  ]
intent_name	b''
magic	b'n+1'
