	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 4 74 74 41  4  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.         3.         3.         3.3000002  2.5        0.
  0.         0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	2
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=25;Time=112239.762;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	5.0278304e-17
quatern_c	0.994338
quatern_d	0.10626406
qoffset_x	108.578674
qoffset_y	-93.429436
qoffset_z	-72.19934
srow_x	[-3.00000000e+00  3.00000012e-16 -6.97371821e-17  1.08578674e+02]
srow_y	[ 3.0000001e-16  2.9322476e+00 -6.9737184e-01 -9.3429436e+01]
srow_z	[  0.          0.6339743   3.2254727 -72.19934  ]
intent_name	b''
magic	b'n+1'
