	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 180 256 256   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[1.        1.        1.        1.        0.0072771 0.        0.
 0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=3.3;Time=115220.560'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.009479095
quatern_c	-0.006111081
quatern_d	0.013897854
qoffset_x	-83.046295
qoffset_y	-126.40344
qoffset_z	-185.3071
srow_x	[ 9.9952686e-01 -2.7907111e-02 -1.1956726e-02 -8.3046295e+01]
srow_y	[ 2.7675064e-02  9.9943399e-01 -1.9125016e-02 -1.2640344e+02]
srow_z	[ 1.2483531e-02  1.8785292e-02  9.9974561e-01 -1.8530710e+02]
intent_name	b''
magic	b'n+1'
