0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	enc	enc00		encoding	0.084	fixation	3.084	4.5	1	337	0
2	enc	enc000		encoding	7.583	fixation	10.583	0.5	1	2147	0
3	ctl	ctl0		control	11.083	fixation	14.083	0.5	4	1761	0
4	enc	enc01	old57	encoding	14.583	fixation	17.582	6.5	4	761	0
5	enc	enc02	old02	encoding	24.082	fixation	27.082	2.0	4	1262	0
6	enc	enc03	old24	encoding	29.081	fixation	32.081	1.5	4	1262	0
7	enc	enc04	old67	encoding	33.581	fixation	36.581	1.0	4	1762	0
8	enc	enc05	old59	encoding	37.581	fixation	40.58	8.5	4	262	0
9	enc	enc06	old49	encoding	49.08	fixation	52.079	2.0	4	1262	0
10	enc	enc07	old38	encoding	54.079	fixation	57.079	2.5	4	1263	0
11	ctl	ctl01		control	59.579	fixation	62.578	1.5	4	763	0
12	ctl	ctl02		control	64.078	fixation	67.078	1.5	4	1264	0
13	enc	enc08	old43	encoding	68.578	fixation	71.578	0.5	1	1325	0
14	ctl	ctl03		control	72.078	fixation	75.077	0.5	4	764	0
15	enc	enc09	old19	encoding	75.577	fixation	78.577	2.0	1	1662	0
16	enc	enc10	old28	encoding	80.577	fixation	83.576	1.5	1	1286	0
17	ctl	ctl04		control	85.076	fixation	88.076	2.0	4	265	0
18	enc	enc11	old05	encoding	90.076	fixation	93.076	7.5	4	265	0
19	enc	enc12	old25	encoding	100.575	fixation	103.575	5.0	1	1143	0
20	enc	enc13	old78	encoding	108.574	fixation	111.574	1.5	a	1481	0
21	enc	enc14	old21	encoding	113.074	fixation	116.074	3.0	1	1780	0
22	enc	enc15	old36	encoding	119.073	fixation	122.073	1.0	4	1266	0
23	enc	enc16	old35	encoding	123.073	fixation	126.073	1.5	1	1815	0
24	enc	enc17	old16	encoding	127.572	fixation	130.572	8.5	4	267	0
25	enc	enc18	old11	encoding	139.071	fixation	142.071	2.0	4	1268	0
26	ctl	ctl05		control	144.071	fixation	147.071	1.0	1	977	0
27	ctl	ctl06		control	148.071	fixation	151.07	1.5	1	1024	0
28	enc	enc19	old52	encoding	152.57	fixation	155.57	6.5	4	269	0
29	enc	enc20	old77	encoding	162.069	fixation	165.069	1.5	4	769	0
30	enc	enc21	old60	encoding	166.569	fixation	169.569	6.5	4	1269	0
31	ctl	ctl07		control	176.068	fixation	179.068	3.5	1	1114	0
32	enc	enc22	old66	encoding	182.567	fixation	185.567	8.0	4	270	0
33	enc	enc23	old10	encoding	193.566	fixation	196.566	13.0	1	1116	0
34	ctl	ctl08		control	209.565	fixation	212.565	1.0	4	771	0
35	enc	enc24	old03	encoding	213.565	fixation	216.564	2.5	1	1443	0
36	enc	enc25	old42	encoding	219.064	fixation	222.064	1.5	4	1272	0
37	enc	enc26	old54	encoding	223.564	fixation	226.563	3.5	4	1771	0
38	enc	enc27	old45	encoding	230.063	fixation	233.063	2.0	4	272	0
39	enc	enc28	old20	encoding	235.063	fixation	238.062	3.0	4	272	0
40	enc	enc29	old31	encoding	241.062	fixation	244.062	7.0	1	1483	0
41	enc	enc30	old61	encoding	251.061	fixation	254.061	1.0	1	1591	0
42	ctl	ctl09		control	255.061	fixation	258.061	0.5	4	277	0
43	ctl	ctl10		control	258.561	fixation	261.56	1.0	1	925	0
44	enc	enc31	old09	encoding	262.56	fixation	265.56	0.5	4	273	0
45	enc	enc32	old72	encoding	266.06	fixation	269.06	7.0	1	1639	0
46	enc	enc33	old18	encoding	276.059	fixation	279.059	4.0	1	1241	0
47	enc	enc34	old15	encoding	283.058	fixation	286.058	2.0	1	1571	0
48	ctl	ctl11		control	288.058	fixation	291.058	2.5	1	943	0
49	enc	enc35	old71	encoding	293.557	fixation	296.557	4.5	1	1607	0
50	enc	enc36	old08	encoding	301.057	fixation	304.056	0.5	1	1145	0
51	ctl	ctl12		control	304.556	fixation	307.556	3.0	4	776	0
52	enc	enc37	old01	encoding	310.556	fixation	313.556	2.0	1	1547	0
53	ctl	ctl13		control	315.555	fixation	318.555	0.5	1	829	0
54	ctl	ctl14		control	319.055	fixation	322.055	1.0	1	1083	0
55	ctl	ctl15		control	323.055	fixation	326.054	2.5	1	1318	0
56	ctl	ctl16		control	328.554	fixation	331.554	6.5	1	1271	0
57	enc	enc38	old40	encoding	338.053	fixation	341.053	9.5	1	1965	0
58	enc	enc39	old53	encoding	350.552	fixation	353.552	3.0	1	1618	0
59	enc	enc40	old62	encoding	356.552	fixation	359.551	3.0	4	1278	0
60	enc	enc41	old73	encoding	362.551	fixation	365.551	1.0	4	279	0
61	enc	enc42	old55	encoding	366.551	fixation	369.551	2.0	4	1278	0
62	enc	enc43	old22	encoding	371.55	fixation	374.55	1.0	4	1279	0
63	enc	enc44	old34	encoding	375.55	fixation	378.55	0.5	1	1910	0
64	enc	enc45	old17	encoding	379.05	fixation	382.049	2.5	4	1279	0
65	enc	enc46	old29	encoding	384.549	fixation	387.549	8.5	4	780	0
66	enc	enc47	old27	encoding	396.048	fixation	399.048	5.5	4	1781	0
67	enc	enc48	old04	encoding	404.547	fixation	407.547	2.0	4	781	0
68	enc	enc49	old44	encoding	409.547	fixation	412.547	6.0	4	781	0
69	enc	enc50	old50	encoding	418.546	fixation	421.546	6.0	1	1423	0
70	enc	enc51	old06	encoding	427.545	fixation	430.545	1.5	4	282	0
71	ctl	ctl17		control	432.046	fixation	435.045	2.0	4	781	0
72	enc	enc52	old48	encoding	437.044	fixation	440.044	1.5	4	783	0
73	ctl	ctl18		control	441.544	fixation	444.544	4.0	1	938	0
74	ctl	ctl19		control	448.543	fixation	451.543	0.5	1	990	0
75	ctl	ctl20		control	452.044	fixation	455.043	6.0	4	782	0
76	enc	enc53	old58	encoding	461.042	fixation	464.042	0.5	1	1531	0
77	enc	enc54	old46	encoding	464.542	fixation	467.542	2.5	4	784	0
78	enc	enc55	old56	encoding	470.041	fixation	473.041	1.5	4	285	0
79	enc	enc56	old39	encoding	474.541	fixation	477.541	2.5	4	784	0
80	ctl	ctl21		control	480.04	fixation	483.041	5.5	4	285	0
81	enc	enc57	old63	encoding	488.54	fixation	491.539	4.5	1	1634	0
82	ctl	ctl22		control	496.039	fixation	499.039	2.5	1	829	0
83	enc	enc58	old69	encoding	501.539	fixation	504.538	6.5	1	1236	0
84	ctl	ctl23		control	511.038	fixation	514.037	6.5	1	812	0
85	ctl	ctl24		control	520.537	fixation	523.536	1.5	1	921	0
86	ctl	ctl25		control	525.036	fixation	528.036	4.5	4	287	0
87	ctl	ctl26		control	532.536	fixation	535.535	1.5	4	287	0
88	enc	enc59	old64	encoding	537.035	fixation	540.035	0.5	4	788	0
89	ctl	ctl27		control	540.535	fixation	543.535	10.5	1	1755	0
90	ctl	ctl28		control	554.034	fixation	557.033	4.5	1	673	0
91	enc	enc60	old65	encoding	561.533	fixation	564.533	2.0	1	1027	0
92	ctl	ctl29		control	566.533	fixation	569.532	1.5	4	1288	0
93	enc	enc61	old07	encoding	571.032	fixation	574.032	12.5	1	973	0
94	enc	enc62	old30	encoding	586.531	fixation	589.531	2.0	4	1289	0
95	enc	enc63	old68	encoding	591.53	fixation	594.53	1.0	1	921	0
96	ctl	ctl30		control	595.53	fixation	598.53	4.0	1	776	0
97	enc	enc64	old70	encoding	602.529	fixation	605.529	0.5	4	291	0
98	enc	enc65	old74	encoding	606.029	fixation	609.029	4.0	4	1791	0
99	enc	enc66	old76	encoding	613.028	fixation	616.028	3.5	1	992	0
100	ctl	ctl31		control	619.528	fixation	622.528	1.0	1	765	0
101	ctl	ctl32		control	623.527	fixation	626.527	0.5	1	720	0
102	enc	enc67	old12	encoding	627.027	fixation	630.027	2.5	4	792	0
103	ctl	ctl33		control	632.527	fixation	635.526	0.5	4	292	0
104	ctl	ctl34		control	636.026	fixation	639.026	9.0	1	767	0
105	ctl	ctl35		control	648.025	fixation	651.025	2.0	1	789	0
106	enc	enc68	old13	encoding	653.025	fixation	656.025	0.5	1	1112	0
107	ctl	ctl36		control	656.524	fixation	659.524	2.0	1	866	0
108	ctl	ctl37		control	661.524	fixation	664.524	4.5	1	766	0
109	ctl	ctl38		control	669.023	fixation	672.023	4.5	1	835	0
