0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	ctl	ctl0		control	0.013	fixation	3.022	2.0	1.0	739	0
2	enc	enc00		encoding	5.011	fixation	8.02	3.0	1.0	629	0
3	enc	enc000		encoding	11.012	fixation	14.021	2.0	1.0	620	0
4	ctl	ctl01		control	16.011	fixation	19.02	1.0	1.0	781	0
5	enc	enc01	old64	encoding	20.023	fixation	23.032	8.0	1.0	553	0
6	enc	enc02	old12	encoding	31.022	fixation	34.031	7.5	1.0	834	0
7	enc	enc03	old57	encoding	41.52	fixation	44.529	0.5	1.0	679	0
8	enc	enc04	old41	encoding	45.031	fixation	48.04	6.0	1.0	832	0
9	enc	enc05	old48	encoding	54.041	fixation	57.05	2.0	1.0	918	0
10	enc	enc06	old71	encoding	59.039	fixation	62.048	2.0	1.0	712	0
11	ctl	ctl02		control	64.038	fixation	67.047	4.0	1.0	721	0
12	ctl	ctl03		control	71.042	fixation	74.051	2.5	1.0	1021	0
13	ctl	ctl04		control	76.542	fixation	79.551	1.5	1.0	617	0
14	ctl	ctl05		control	81.039	fixation	84.048	5.0	1.0	719	0
15	enc	enc07	old63	encoding	89.046	fixation	92.055	1.0	1.0	744	0
16	enc	enc08	old02	encoding	93.058	fixation	96.067	3.0	1.0	908	0
17	ctl	ctl06		control	99.059	fixation	102.068	3.0	1.0	643	0
18	enc	enc09	old47	encoding	105.06	fixation	108.069	2.5	1.0	1042	0
19	enc	enc10	old09	encoding	110.56	fixation	113.569	6.5	1.0	1150	0
20	enc	enc11	old27	encoding	120.072	fixation	123.081	2.5	1.0	662	0
21	enc	enc12	old39	encoding	125.572	fixation	128.581	2.0	1.0	1185	0
22	enc	enc13	old76	encoding	130.57	fixation	133.579	4.5	1.0	907	0
23	enc	enc14	old77	encoding	138.076	fixation	141.085	4.5	1.0	1057	0
24	enc	enc15	old70	encoding	145.582	fixation	148.591	2.5	1.0	863	0
25	enc	enc16	old72	encoding	151.081	fixation	154.09	1.0	1.0	1588	0
26	enc	enc17	old05	encoding	155.077	fixation	158.086	1.5	1.0	968	0
27	ctl	ctl07		control	159.574	fixation	162.583	4.0	1.0	839	0
28	ctl	ctl08		control	166.578	fixation	169.587	3.0	1.0	699	0
29	enc	enc18	old38	encoding	172.579	fixation	175.588	1.0	1.0	889	0
30	enc	enc19	old19	encoding	176.574	fixation	179.583	1.0	1.0	966	0
31	enc	enc20	old16	encoding	180.57	fixation	183.579	0.5	1.0	1274	0
32	enc	enc21	old74	encoding	184.08	fixation	187.089	3.5	1.0	1660	0
33	enc	enc22	old14	encoding	190.583	fixation	193.592	4.5	1.0	1141	0
34	ctl	ctl09		control	198.089	fixation	201.098	9.5	1.0	803	0
35	enc	enc23	old07	encoding	210.593	fixation	213.602	3.5	1.0	939	0
36	ctl	ctl10		control	217.096	fixation	220.105	4.0	1.0	707	0
37	enc	enc24	old21	encoding	224.1	fixation	227.109	4.0	1.0	1263	0
38	enc	enc25	old44	encoding	231.104	fixation	234.113	1.0	1.0	923	0
39	enc	enc26	old24	encoding	235.099	fixation	238.108	6.0	1.0	1016	0
40	enc	enc27	old51	encoding	244.11	fixation	247.119	6.5	1.0	1277	0
