0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	ctl	ctl0		control	0.021	fixation	3.03	2.0	1	1619	0
2	enc	enc00		encoding	5.019	fixation	8.028	3.0	1	893	0
3	enc	enc000		encoding	11.02	fixation	14.029	2.0	1	827	0
4	ctl	ctl01		control	16.018	fixation	19.027	1.0	1	829	0
5	enc	enc01	old64	encoding	20.013	fixation	23.022	8.0	1	810	0
6	enc	enc02	old07	encoding	31.013	fixation	34.022	7.5	1	722	0
7	enc	enc03	old55	encoding	41.511	fixation	44.52	0.5	1	703	0
8	enc	enc04	old42	encoding	45.021	fixation	48.03	6.0	1	961	0
9	enc	enc05	old40	encoding	54.031	fixation	57.04	2.0	1	719	0
10	enc	enc06	old75	encoding	59.03	fixation	62.038	2.0	1	839	0
11	ctl	ctl02		control	64.028	fixation	67.037	4.0	1	673	0
12	ctl	ctl03		control	71.032	fixation	74.041	2.5	1	621	0
13	ctl	ctl04		control	76.532	fixation	79.541	1.5	1	641	0
14	ctl	ctl05		control	81.028	fixation	84.037	5.0	1	625	0
15	enc	enc07	old59	encoding	89.035	fixation	92.044	1.0	1	857	0
16	enc	enc08	old13	encoding	93.031	fixation	96.04	3.0	1	709	0
17	ctl	ctl06		control	99.032	fixation	102.041	3.0	1	820	0
18	enc	enc09	old46	encoding	105.033	fixation	108.042	2.5	1	771	0
19	enc	enc10	old10	encoding	110.533	fixation	113.542	6.5	1	711	0
20	enc	enc11	old36	encoding	120.044	fixation	123.053	2.5	1	647	0
21	enc	enc12	old39	encoding	125.544	fixation	128.553	2.0	1	555	0
22	enc	enc13	old66	encoding	130.542	fixation	133.551	4.5	1	725	0
23	enc	enc14	old71	encoding	138.048	fixation	141.057	4.5	1	931	0
24	enc	enc15	old78	encoding	145.554	fixation	148.563	2.5	1	1104	0
25	enc	enc16	old70	encoding	151.053	fixation	154.062	1.0	1	837	0
26	enc	enc17	old08	encoding	155.049	fixation	158.058	1.5	1	873	0
27	ctl	ctl07		control	159.545	fixation	162.554	4.0	1	1033	0
28	ctl	ctl08		control	166.549	fixation	169.558	3.0	1	749	0
29	enc	enc18	old32	encoding	172.551	fixation	175.56	1.0	1	1002	0
30	enc	enc19	old14	encoding	176.563	fixation	179.572	1.0	1	718	0
31	enc	enc20	old21	encoding	180.575	fixation	183.584	0.5	1	666	0
32	enc	enc21	old74	encoding	184.085	fixation	187.094	3.5	1	788	0
33	enc	enc22	old23	encoding	190.588	fixation	193.597	4.5	1	829	0
34	ctl	ctl09		control	198.093	fixation	201.102	9.5	1	667	0
35	enc	enc23	old03	encoding	210.597	fixation	213.606	3.5	1	1107	0
36	ctl	ctl10		control	217.1	fixation	220.109	4.0	1	972	0
37	enc	enc24	old24	encoding	224.104	fixation	227.113	4.0	1	1095	0
38	enc	enc25	old45	encoding	231.108	fixation	234.117	1.0	1	875	0
39	enc	enc26	old18	encoding	235.104	fixation	238.112	6.0	1	1031	0
40	enc	enc27	old44	encoding	244.114	fixation	247.123	6.5	1	701	0
41	enc	enc28	old31	encoding	253.625	fixation	256.634	2.0	1	733	0
42	enc	enc29	old50	encoding	258.624	fixation	261.632	1.5	1	1014	0
43	enc	enc30	old49	encoding	263.12	fixation	266.129	2.5	1	950	0
44	enc	enc31	old27	encoding	268.62	fixation	271.629	4.5	1	666	0
45	enc	enc32	old05	encoding	276.126	fixation	279.135	0.5	1	751	0
46	ctl	ctl11		control	279.636	fixation	282.645	1.0	1	817	0
47	enc	enc33	old02	encoding	283.648	fixation	286.657	1.5	1	677	0
48	enc	enc34	old61	encoding	288.145	fixation	291.154	2.0	1	716	0
49	ctl	ctl12		control	293.143	fixation	296.152	4.0	1	574	0
50	enc	enc35	old11	encoding	300.147	fixation	303.156	2.0	1	658	0
51	enc	enc36	old56	encoding	305.145	fixation	308.154	2.5	1	675	0
52	enc	enc37	old16	encoding	310.645	fixation	313.654	2.0	1	727	0
53	enc	enc38	old72	encoding	315.643	fixation	318.652	14.5	1	673	0
54	enc	enc39	old22	encoding	333.145	fixation	336.154	4.0	1	594	0
55	ctl	ctl13		control	340.149	fixation	343.158	1.5	1	830	0
56	enc	enc40	old19	encoding	344.646	fixation	347.655	1.0	1	685	0
57	ctl	ctl14		control	348.641	fixation	351.65	3.0	1	618	0
58	ctl	ctl15		control	354.643	fixation	357.652	5.5	1	759	0
59	ctl	ctl16		control	363.151	fixation	366.16	2.0	1	707	0
60	enc	enc41	old43	encoding	368.149	fixation	371.158	2.5	1	693	0
61	enc	enc42	old38	encoding	373.649	fixation	376.658	3.0	1	641	0
62	enc	enc43	old37	encoding	379.65	fixation	382.659	3.0	1	712	0
63	enc	enc44	old73	encoding	385.652	fixation	388.661	2.0	1	725	0
64	enc	enc45	old53	encoding	390.65	fixation	393.659	5.0	1	639	0
65	enc	enc46	old63	encoding	398.657	fixation	401.666	4.5	1	904	0
66	ctl	ctl17		control	406.163	fixation	409.172	10.5	1	606	0
67	enc	enc47	old68	encoding	419.669	fixation	422.678	2.5	1	587	0
68	enc	enc48	old30	encoding	425.169	fixation	428.178	2.5	1	711	0
69	ctl	ctl18		control	430.669	fixation	433.678	6.0	1	483	0
70	ctl	ctl19		control	439.679	fixation	442.688	3.5	1	656	0
71	enc	enc49	old20	encoding	446.182	fixation	449.191	1.5	1	713	0
72	ctl	ctl20		control	450.678	fixation	453.687	2.5	1	633	0
73	ctl	ctl21		control	456.178	fixation	459.187	4.0	1	621	0
74	enc	enc50	old09	encoding	463.182	fixation	466.191	2.0	1	704	0
75	enc	enc51	old58	encoding	468.18	fixation	471.189	3.0	1	650	0
76	ctl	ctl22		control	474.182	fixation	477.191	3.0	1	576	0
77	enc	enc52	old41	encoding	480.183	fixation	483.192	4.0	1	919	0
